v_sku,v_name,v_short_description,v_description,v_image,v_url,v_attribute,v_price,v_specials_price,v_specials_expire_date,v_date_added,v_in_stock,v_status,v_viewed,v_ordered,v_category_sku,v_sort_order,v_meta_title,v_meta_keywords,v_meta_description,v_brand_filter,v_class_filter,v_color_filter,v_gender_filter,v_material_filter,v_year_filter,v_origin_filter,v_series_filter,v_spec_filter
IAGLCMT0011,Gents Carbon Fiber Bracelet for Men Twelve Constellation Gemini Leo Engraved Stainless Steel Bio Energy Magnet Wristband,,"<p><b>Item Id</b>: #BNY900AO2V2</p><p><b>Category</b>: Fashion Bracelets</p><p><b>Material</b>: Stainless Steel</p><p><b>Jewelry Type</b>: Fashion, Vintage, Fine</p><p><b>Features</b>: *<br>*Color : Silver<br>*Hand polished,detail decides quality,value for money<br></p>",img/e863ad2a2ea043b19a46c86d87b659ec.jpg,,Size#Black:Camel:,88.48,49.99,,,1,1,,,Bracelet,,Gents Carbon Fiber Bracelet for Men Twelve Constellation Gemini Leo Engraved Stainless Steel Bio Energy Magnet Wristband,Gents Carbon Fiber Bracelet for Men Twelve Constellation Gemini Leo Engraved Stainless Steel Bio Energy Magnet Wristband,Gents Carbon Fiber Bracelet for Men Twelve Constellation Gemini Leo Engraved Stainless Steel Bio Energy Magnet Wristband,,,,,,,,,
IAGLCMT0012,4 Pieces Women's Fashion Bracelets Set Simple Chic Leaf Openings Chain Bracelets,,"<p><b>Item Id</b>: #AHD900AO0NP</p><p><b>Style</b>: Casual</p><p><b>Decoration</b>: Hollow out</p><p><b>Pattern</b>: Geometric</p><p><b>Suitable For</b>: Women</p><p><b>Relative Keywords</b>: Accessory, Catenary/Necklace, Accessories</p><p><b>Material</b>: Alloy</p><p><b>Jewelry Type</b>: Fashion, Basic, Vintage, Fine</p><p><b>Features</b>: Totally 4 Pieces<br></p>",img/9547812e84f242f4be148b3eb5882ea5.jpg,,Size#,51,30.91,,,1,1,,,Bracelet,,4 Pieces Women's Fashion Bracelets Set Simple Chic Leaf Openings Chain Bracelets,4 Pieces Women's Fashion Bracelets Set Simple Chic Leaf Openings Chain Bracelets,4 Pieces Women's Fashion Bracelets Set Simple Chic Leaf Openings Chain Bracelets,,,,,,,,,
IAGLCMT0013,3Pcs Tree of Life Bracelet Popcorn Owl Heart Anchor Musical Note Charm Bracelets For Women,,"<p><b>Item Id</b>: #8Q9990AO2T6</p><p><b>Suitable For</b>: Women</p><p><b>Relative Keywords</b>: Accessory, Catenary/Necklace, Accessories</p><p><b>Material</b>: Alloy</p><p><b>Jewelry Type</b>: Fashion, Basic, Fine</p><p><b>Features</b>: Elastic Chain Length is 19-24 cm<br><br>CZ Crystal + Metal Pendant <br><br><br><br>Occasion : Party ,Daily , Gift<br><br>1mm=0.0393 inch 1 inch=25.4 mm<br></p>",img/70d30fa6dc134e7a8a2e58a625075e65.jpg,,Size#B:C:E:,88.49,48.62,,,1,1,,,Bracelet,,3Pcs Tree of Life Bracelet Popcorn Owl Heart Anchor Musical Note Charm Bracelets For Women,3Pcs Tree of Life Bracelet Popcorn Owl Heart Anchor Musical Note Charm Bracelets For Women,3Pcs Tree of Life Bracelet Popcorn Owl Heart Anchor Musical Note Charm Bracelets For Women,,,,,,,,,
IAGLCMT0014,Men's Bracelet Solid Color Fashion Accessory,,"<p><b>Item Id</b>: #8UG990AO2T4</p><p><b>Category</b>: Vintage Bracelets</p><p><b>Material</b>: Stainless Steel</p><p><b>Jewelry Type</b>: Fashion, Fine</p>",img/40cc3ce97b764655b33cb9feaeee178b.jpg,,Size#Black:Silver:,86.48,49.99,,,1,1,,,Bracelet,,Men's Bracelet Solid Color Fashion Accessory,Men's Bracelet Solid Color Fashion Accessory,Men's Bracelet Solid Color Fashion Accessory,,,,,,,,,
IAGLCMT0015,Ineix Soft Silicone Replacement Strap /watch band wrist strap Bracelet For Xiaomi Mi Band 5 - Miltary Green,,"<p><b>Item Id</b>: #9S3JH00SM190UH</p><p><b>Watchband Material</b>: Plastic</p><p><b>Features</b>: Compatible with Xiaomi Mi Band 5,Stylish, Thin & Comfortable,Precise cut outs for trouble free access to controls,Lightweight & Superior Hardness,Perfect Edges & Precise Molding<br></p>",img/33ae91c326064a718e0c6aadd910d394.jpg,,Size#Army Green:,78.29,48.63,,,1,1,,,Bracelet,,Ineix Soft Silicone Replacement Strap /watch band wrist strap Bracelet For Xiaomi Mi Band 5 - Miltary Green,Ineix Soft Silicone Replacement Strap /watch band wrist strap Bracelet For Xiaomi Mi Band 5 - Miltary Green,Ineix Soft Silicone Replacement Strap /watch band wrist strap Bracelet For Xiaomi Mi Band 5 - Miltary Green,,,,,,,,,
IAGLCMT0016,Temperament Simple And Safe Buckle Sand Gold Inlaid Jade bracelet Women's Versatile Round Design Palace Style Bracelet,,"<p><b>Item Id</b>: #CLU900AO5KU</p><p><b>Style</b>: Casual, Sexy, Vintage, Cartoon, Sweet, OL, Top Fashion, Celebrity, Ethnic</p><p><b>Pattern</b>: Geometric, Floral, Solid Color</p><p><b>Material</b>: Synthetic Crystal/Synthetic Gem, Gold Plated</p><p><b>Features</b>: Temperament simple and safe buckle sand gold inlaid jade bracelet women's versatile round design palace style bracelet bracelet<br></p>",img/a25935923ca944aeacd749cd7d12a0e2.jpg,,Size#,55.64,30.91,,,1,1,,,Bracelet,,Temperament Simple And Safe Buckle Sand Gold Inlaid Jade bracelet Women's Versatile Round Design Palace Style Bracelet,Temperament Simple And Safe Buckle Sand Gold Inlaid Jade bracelet Women's Versatile Round Design Palace Style Bracelet,Temperament Simple And Safe Buckle Sand Gold Inlaid Jade bracelet Women's Versatile Round Design Palace Style Bracelet,,,,,,,,,
IAGLCMT0017,Women's Bracelet Retro Style Owl Shaped Fashionable All Matched Accessory,,"<p><b>Item Id</b>: #0HR970AO1WE</p><p><b>Style</b>: Casual, Vintage, OL, Ethnic</p><p><b>Decoration</b>: Metal Decoration</p><p><b>Pattern</b>: Animal</p><p><b>Suitable For</b>: Women</p><p><b>Brand</b>: Infinite Charming Jewelry, SILVERAGE</p><p><b>Relative Keywords</b>: Accessory, Accessories</p><p><b>Material</b>: Alloy, Silver, Resin</p><p><b>Jewelry Type</b>: Fashion, Vintage</p>",img/a20871b6c19042ccb2baa242a965080a.jpg,,Size#,83.64,48.63,,,1,1,,,Bracelet,,Women's Bracelet Retro Style Owl Shaped Fashionable All Matched Accessory,Women's Bracelet Retro Style Owl Shaped Fashionable All Matched Accessory,Women's Bracelet Retro Style Owl Shaped Fashionable All Matched Accessory,,,,,,,,,
IAGLCMT0018,Women's Bracelet Watch Quartz Fashion Rhinestone Elegant Sweet Stylish Exquisite Watch Accessory,,"<p><b>Item Id</b>: #9VY990AAWJH</p><p><b>Pattern</b>: Geometric, Print, Letter, Polka Dot, Gradient Color, Camouflage</p><p><b>Style</b>: OL, Casual, Cartoon, Cute, Celebrity, Business, Vintage, Top Fashion, Retro, Sexy, Punk, Ethnic, Sweet, Pastoral</p><p><b>Closure Type</b>: Pin Buckle</p><p><b>Decoration</b>: Sequined, Letter, Contrast Color, Crystals, Rhinestone, Ribbons, Metal Decoration, Hollow out, Carving</p><p><b>Movement Type</b>: Quartz</p><p><b>Category</b>: Women's Watches</p><p><b>Band Material</b>: PU</p><p><b>Case Material</b>: Alloy</p><p><b>Display Type</b>: Pointer, Figure</p><p><b>Watch Type</b>: Luxury Watches, Sporty Watches</p><p><b>Features</b>: Thickness: 5mm<br>Special feature: World Time<br>Buckle style: Concealed buckle<br>Dial diameter: 24mm<br>Dial shape: round<br>Waterproof: No<br>Buckle material: stainless steel<br>Movement type: Quartz<br>Strap material: PU<br>Is suitable the crowd: Female<br>Table bottom type: ordinary<br>Crown type: Onion crown<br>Mirror material: ordinary glass mirror<br>Display type: pointer<br>Style: Fashion<br>Case material: Metal<br></p>",img/0020d6d30ef3454bb0e14deb5d8e1c15.jpg,,Size#Black:,68.38,39.99,,,1,1,,,Bracelet,,Women's Bracelet Watch Quartz Fashion Rhinestone Elegant Sweet Stylish Exquisite Watch Accessory,Women's Bracelet Watch Quartz Fashion Rhinestone Elegant Sweet Stylish Exquisite Watch Accessory,Women's Bracelet Watch Quartz Fashion Rhinestone Elegant Sweet Stylish Exquisite Watch Accessory,,,,,,,,,
IAGLCMT0019,Women's Fashion Bracelet Rhinestone Decor Hollow Out Design Stylish Delicate Bracelet,,"<p><b>Item Id</b>: #7EF990AO21G</p><p><b>Suitable For</b>: Women</p><p><b>Relative Keywords</b>: Accessory, Catenary/Necklace, Accessories</p><p><b>Material</b>: Copper, Zirconia, zircon</p><p><b>Jewelry Type</b>: Fashion, Basic, Fine</p>",img/c6166ab673074e029a8fc74296824b52.jpg,,Size#Yellow:,87.03,48.62,,,1,1,,,Bracelet,,Women's Fashion Bracelet Rhinestone Decor Hollow Out Design Stylish Delicate Bracelet,Women's Fashion Bracelet Rhinestone Decor Hollow Out Design Stylish Delicate Bracelet,Women's Fashion Bracelet Rhinestone Decor Hollow Out Design Stylish Delicate Bracelet,,,,,,,,,
IAGLCMT0020,2 Pieces Women's Crystal Bracelets Simple Adjustable Faddish Crystal Bracelets,,"<p><b>Item Id</b>: #2JG900AO58T</p><p><b>Decoration</b>: Rhinestone, Metal Decoration</p><p><b>Pattern</b>: Geometric</p><p><b>Suitable For</b>: Women</p><p><b>Style</b>: Casual, Vintage, Sweet, Top Fashion, Celebrity</p><p><b>Relative Keywords</b>: Accessory, Catenary/Necklace, Accessories</p><p><b>Material</b>: Alloy, Zircon/Rhinestone</p><p><b>Jewelry Type</b>: Fashion, Basic, Vintage</p>",img/c3af7a6f55af454ead4fa8f6e3f72a52.jpg,,Size#,86.54,48.62,,,1,1,,,Bracelet,,2 Pieces Women's Crystal Bracelets Simple Adjustable Faddish Crystal Bracelets,2 Pieces Women's Crystal Bracelets Simple Adjustable Faddish Crystal Bracelets,2 Pieces Women's Crystal Bracelets Simple Adjustable Faddish Crystal Bracelets,,,,,,,,,
IAGLCMT0021,Love Angel Wings Lace Bracelet Beaded Women'sWrist,,"<p><b>Item Id</b>: #A8P990AO902</p><p><b>Style</b>: Casual, Sexy, Sweet, OL, Top Fashion, Celebrity, Pastoral</p><p><b>Decoration</b>: Flowers, Crystals, Metal Decoration</p><p><b>Pattern</b>: Geometric, Floral</p><p><b>Suitable For</b>: Women</p><p><b>Brand</b>: Infinite Charming Jewelry</p><p><b>Relative Keywords</b>: Accessory, Catenary/Necklace, Accessories</p><p><b>Material</b>: Alloy</p><p><b>Jewelry Type</b>: Fashion, Basic, Fine</p><p><b>Features</b>: Love Angel Wings Lace Bracelet Beaded Women'sWrist<br></p>",img/b9f1f4062c8c45e2bf5c3e57452e5d2e.jpg,,Size#,84.48,49.99,,,1,1,,,Bracelet,,Love Angel Wings Lace Bracelet Beaded Women'sWrist,Love Angel Wings Lace Bracelet Beaded Women'sWrist,Love Angel Wings Lace Bracelet Beaded Women'sWrist,,,,,,,,,
IAGLCMT0022,Women's Bracelet Knitted Brief Style Faddish Accessory,,"<p><b>Item Id</b>: #2H2970AO055</p><p><b>Suitable For</b>: Women, Couple</p><p><b>Brand</b>: Infinite Charming Jewelry, Soufeel, NinaQueen</p><p><b>Relative Keywords</b>: Accessory, Catenary/Necklace, Accessories</p><p><b>Material</b>: Jean, Stainless Steel</p><p><b>Jewelry Type</b>: Fashion, Basic, Vintage</p>",img/41b7b932c1304fe9b204f742621c9870.jpg,,Size#Black:,90.16,49,,,1,1,,,Bracelet,,Women's Bracelet Knitted Brief Style Faddish Accessory,Women's Bracelet Knitted Brief Style Faddish Accessory,Women's Bracelet Knitted Brief Style Faddish Accessory,,,,,,,,,
IAGLCMT0023,3 Pieces Women's Fashion Bracelets Vintage Exaggerated Simple Versatile Fashion Bracelets,,"<p><b>Item Id</b>: #09A900AO55P</p><p><b>Style</b>: Sexy, Vintage, Punk, Top Fashion</p><p><b>Decoration</b>: Rhinestone, Metal Decoration</p><p><b>Pattern</b>: Solid Color</p><p><b>Suitable For</b>: Women</p><p><b>Relative Keywords</b>: Accessory, Accessories</p><p><b>Material</b>: Alloy</p><p><b>Jewelry Type</b>: Vintage</p>",img/eb8d9232622b4a42961f806b55d83b80.jpg,,Size#,78.29,48.63,,,1,1,,,Bracelet,,3 Pieces Women's Fashion Bracelets Vintage Exaggerated Simple Versatile Fashion Bracelets,3 Pieces Women's Fashion Bracelets Vintage Exaggerated Simple Versatile Fashion Bracelets,3 Pieces Women's Fashion Bracelets Vintage Exaggerated Simple Versatile Fashion Bracelets,,,,,,,,,
IAGLCMT0024,4 Pieces Women's Bracelet Set Mental Decoration Butterfly Shape Adjustable Fashion Accessory,,"<p><b>Item Id</b>: #09A900AO58E</p><p><b>Style</b>: Casual, Sexy, Vintage, Top Fashion</p><p><b>Decoration</b>: Metal Decoration</p><p><b>Pattern</b>: Animal, Letter</p><p><b>Suitable For</b>: Women</p><p><b>Relative Keywords</b>: Accessory, Accessories</p><p><b>Material</b>: Alloy, Resin</p><p><b>Jewelry Type</b>: Fashion, Basic, Vintage</p>",img/4928e845f8a04a9897f8e6bf6ad2fba0.jpg,,Size#,55.95,30.91,,,1,1,,,Bracelet,,4 Pieces Women's Bracelet Set Mental Decoration Butterfly Shape Adjustable Fashion Accessory,4 Pieces Women's Bracelet Set Mental Decoration Butterfly Shape Adjustable Fashion Accessory,4 Pieces Women's Bracelet Set Mental Decoration Butterfly Shape Adjustable Fashion Accessory,,,,,,,,,
IAGLCMT0025,Women's Fashion Bracelet Creative Butterfly Rhinestone Simple Accessory,,"<p><b>Item Id</b>: #D02910AO0CV</p><p><b>Style</b>: Casual, Vintage, Top Fashion</p><p><b>Decoration</b>: Rhinestone, Metal Decoration</p><p><b>Pattern</b>: Animal</p><p><b>Suitable For</b>: Women</p><p><b>Relative Keywords</b>: Accessory, Accessories</p><p><b>Material</b>: Alloy, Synthetic Crystal/Synthetic Gem</p><p><b>Jewelry Type</b>: Fashion, Vintage</p><p><b>Features</b>: Women's Fashion Bracelet Creative Butterfly Rhinestone Simple Accessory<br></p>",img/f941f6208b8b47c59ffce045569f037c.jpg,,Size#,87.03,48.62,,,1,1,,,Bracelet,,Women's Fashion Bracelet Creative Butterfly Rhinestone Simple Accessory,Women's Fashion Bracelet Creative Butterfly Rhinestone Simple Accessory,Women's Fashion Bracelet Creative Butterfly Rhinestone Simple Accessory,,,,,,,,,
IAGLCMT0026,Women's Fashion Bracelet Rhinestone Lock Simple Accessory,,"<p><b>Item Id</b>: #D02910AO11D</p><p><b>Style</b>: Casual, Vintage, Top Fashion</p><p><b>Decoration</b>: Rhinestone, Metal Decoration</p><p><b>Pattern</b>: Solid Color</p><p><b>Suitable For</b>: Women</p><p><b>Relative Keywords</b>: Accessory, Accessories</p><p><b>Material</b>: Alloy</p><p><b>Jewelry Type</b>: Fashion, Basic, Vintage</p><p><b>Features</b>: Women's Fashion Bracelet Rhinestone Lock Simple Accessory<br></p>",img/2899974e7f9b4feb8a334fcb29ee303c.jpg,,Size#,87.22,49,,,1,1,,,Bracelet,,Women's Fashion Bracelet Rhinestone Lock Simple Accessory,Women's Fashion Bracelet Rhinestone Lock Simple Accessory,Women's Fashion Bracelet Rhinestone Lock Simple Accessory,,,,,,,,,
IAGLCMT0027,SAN VITALE Men's Bracelet Magnetic Beading Accessory,,"<p><b>Item Id</b>: #5RVA090A164BB</p><p><b>Style</b>: Casual, Vintage, Top Fashion</p><p><b>Decoration</b>: Metal Decoration</p><p><b>Pattern</b>: Geometric, Solid Color</p><p><b>Category</b>: Beading Bracelets, Vintage Bracelets, Fashion Bracelets</p><p><b>Brand</b>: Infinite Charming Jewelry, SILVERAGE</p><p><b>Material</b>: Gemstones, Elastic</p><p><b>Jewelry Type</b>: Fashion, Basic, Fine</p>",img/36cb0bb50e3947d58457dab4bf2eabb9.jpg,,Size#,67.58,39.99,,,1,1,,,Bracelet,,SAN VITALE Men's Bracelet Magnetic Beading Accessory,SAN VITALE Men's Bracelet Magnetic Beading Accessory,SAN VITALE Men's Bracelet Magnetic Beading Accessory,,,,,,,,,
IAGLCMT0028,Women's Fashion Bracelet Double-Layer Chic Elegant Bracelet Accessory,,"<p><b>Item Id</b>: #517990AO5YB</p><p><b>Style</b>: Casual, Vintage, Sweet</p><p><b>Decoration</b>: Beading, Metal Decoration</p><p><b>Pattern</b>: Geometric</p><p><b>Suitable For</b>: Women</p><p><b>Relative Keywords</b>: Accessory</p><p><b>Material</b>: Alloy</p><p><b>Jewelry Type</b>: Fashion, Vintage, Fine</p>",img/045f7193396f420bbc636ee6e8493771.jpg,,Size#Silver:,89.18,49,,,1,1,,,Bracelet,,Women's Fashion Bracelet Double-Layer Chic Elegant Bracelet Accessory,Women's Fashion Bracelet Double-Layer Chic Elegant Bracelet Accessory,Women's Fashion Bracelet Double-Layer Chic Elegant Bracelet Accessory,,,,,,,,,
IAGLCMT0029,6Pcs Women's Bracelets Set Elegant Rhinestone Decor Retro Style Bracelets,,"<p><b>Item Id</b>: #517980AO875</p><p><b>Suitable For</b>: Women</p><p><b>Relative Keywords</b>: Accessory, Accessories, Catenary/Necklace</p><p><b>Material</b>: Alloy, zircon</p><p><b>Jewelry Type</b>: Basic, Fashion, Fine, Vintage</p>",img/445b9889ac6a4255822e4a36a06b4b4d.jpg,,Size#Gold:,82.17,48.62,,,1,1,,,Bracelet,,6Pcs Women's Bracelets Set Elegant Rhinestone Decor Retro Style Bracelets,6Pcs Women's Bracelets Set Elegant Rhinestone Decor Retro Style Bracelets,6Pcs Women's Bracelets Set Elegant Rhinestone Decor Retro Style Bracelets,,,,,,,,,
IAGLCMT0030,4Pcs Women's Bracelets Personalized All Match Fashion Bracelet Accessories,,"<p><b>Item Id</b>: #8Q9990AO20B</p><p><b>Suitable For</b>: Women</p><p><b>Relative Keywords</b>: Accessory, Catenary/Necklace, Accessories</p><p><b>Material</b>: Alloy</p><p><b>Jewelry Type</b>: Fashion, Basic, Fine</p><p><b>Features</b>: Women's 4Pcs Bracelets Personalized All Match Fashion Bracelet Accessories<br></p>",img/f1eb9f34e99542eca98c23a1a2ebd122.jpg,,Size#Gold:Silver:,65.13,39,,,1,1,,,Bracelet,,4Pcs Women's Bracelets Personalized All Match Fashion Bracelet Accessories,4Pcs Women's Bracelets Personalized All Match Fashion Bracelet Accessories,4Pcs Women's Bracelets Personalized All Match Fashion Bracelet Accessories,,,,,,,,,
